EURUSD 1.08497 1.08517 1739649737084
EURUSD 1.08576 1.08596 1739649738194
EURUSD 1.08547 1.08567 1739649739474
EURUSD 1.08552 1.08572 1739649740401
EURUSD 1.08523 1.08543 1739649741356
EURUSD 1.08541 1.08561 1739649742490
EURUSD 1.08496 1.08516 1739649743338
EURUSD 1.08529 1.08549 1739649744367
EURUSD 1.08550 1.08570 1739649745111
EURUSD 1.08594 1.08614 1739649746495
EURUSD 1.08567 1.08587 1739649747031
EURUSD 1.08546 1.08566 1739649748382
EURUSD 1.08559 1.08579 1739649749244
EURUSD 1.08582 1.08602 1739649750257
EURUSD 1.08533 1.08553 1739649751029
EURUSD 1.08492 1.08512 1739649752491
EURUSD 1.08548 1.08568 1739649753035
EURUSD 1.08606 1.08626 1739649754304
EURUSD 1.08576 1.08596 1739649755206
EURUSD 1.08588 1.08608 1739649756061
EURUSD 1.08538 1.08558 1739649757296
EURUSD 1.08565 1.08585 1739649758304
EURUSD 1.08556 1.08576 1739649759336
EURUSD 1.08529 1.08549 1739649760298
EURUSD 1.08543 1.08563 1739649761133
EURUSD 1.08541 1.08561 1739649762104
EURUSD 1.08532 1.08552 1739649763135
EURUSD 1.08584 1.08604 1739649764202
EURUSD 1.08587 1.08607 1739649765234
EURUSD 1.08619 1.08639 1739649766161
EURUSD 1.08525 1.08545 1739649767004
EURUSD 1.08528 1.08548 1739649768234
EURUSD 1.08530 1.08550 1739649769051
EURUSD 1.08522 1.08542 1739649770037
EURUSD 1.08549 1.08569 1739649771067
EURUSD 1.08551 1.08571 1739649772477
EURUSD 1.08567 1.08587 1739649773125
EURUSD 1.08551 1.08571 1739649774189
EURUSD 1.08590 1.08610 1739649775278
EURUSD 1.08531 1.08551 1739649776360
EURUSD 1.08641 1.08661 1739649777413
EURUSD 1.08516 1.08536 1739649778334
EURUSD 1.08552 1.08572 1739649779283
EURUSD 1.08573 1.08593 1739649780153
EURUSD 1.08555 1.08575 1739649781449
EURUSD 1.08555 1.08575 1739649782068
EURUSD 1.08624 1.08644 1739649783380
EURUSD 1.08575 1.08595 1739649784283
EURUSD 1.08582 1.08602 1739649785107
EURUSD 1.08537 1.08557 1739649786367
EURUSD 1.08601 1.08621 1739649787436
EURUSD 1.08540 1.08560 1739649788135
EURUSD 1.08562 1.08582 1739649789464
EURUSD 1.08604 1.08624 1739649790433
EURUSD 1.08577 1.08597 1739649791424
EURUSD 1.08590 1.08610 1739649792141
EURUSD 1.08572 1.08592 1739649793066
EURUSD 1.08582 1.08602 1739649794326
EURUSD 1.08563 1.08583 1739649795226
EURUSD 1.08555 1.08575 1739649796282
EURUSD 1.08529 1.08549 1739649797057
EURUSD 1.08609 1.08629 1739649798038
EURUSD 1.08551 1.08571 1739649799076
EURUSD 1.08595 1.08615 1739649800279
EURUSD 1.08574 1.08594 1739649801282
EURUSD 1.08560 1.08580 1739649802075
EURUSD 1.08572 1.08592 1739649803186
EURUSD 1.08641 1.08661 1739649804460
EURUSD 1.08536 1.08556 1739649805020
EURUSD 1.08540 1.08560 1739649806460
EURUSD 1.08605 1.08625 1739649807341
EURUSD 1.08546 1.08566 1739649808052
EURUSD 1.08600 1.08620 1739649809447
EURUSD 1.08619 1.08639 1739649810208
EURUSD 1.08562 1.08582 1739649811473
EURUSD 1.08572 1.08592 1739649812476
EURUSD 1.08589 1.08609 1739649813409
EURUSD 1.08585 1.08605 1739649814415
EURUSD 1.08600 1.08620 1739649815091
EURUSD 1.08619 1.08639 1739649816377
EURUSD 1.08549 1.08569 1739649817210
EURUSD 1.08549 1.08569 1739649818410
EURUSD 1.08530 1.08550 1739649819127
EURUSD 1.08599 1.08619 1739649820136
EURUSD 1.08613 1.08633 1739649821195
EURUSD 1.08607 1.08627 1739649822446
EURUSD 1.08583 1.08603 1739649823102
EURUSD 1.08599 1.08619 1739649824418
EURUSD 1.08561 1.08581 1739649825420
EURUSD 1.08590 1.08610 1739649826407
EURUSD 1.08560 1.08580 1739649827337
EURUSD 1.08557 1.08577 1739649828098
EURUSD 1.08591 1.08611 1739649829035
EURUSD 1.08581 1.08601 1739649830495
EURUSD 1.08550 1.08570 1739649831260
EURUSD 1.08553 1.08573 1739649832204
EURUSD 1.08526 1.08546 1739649833169
EURUSD 1.08639 1.08659 1739649834480
EURUSD 1.08589 1.08609 1739649835133
EURUSD 1.08504 1.08524 1739649836091
EURUSD 1.08537 1.08557 1739649837019
EURUSD 1.08557 1.08577 1739649838055
EURUSD 1.08564 1.08584 1739649839402
EURUSD 1.08501 1.08521 1739649840160
EURUSD 1.08614 1.08634 1739649841059
EURUSD 1.08597 1.08617 1739649842197
EURUSD 1.08570 1.08590 1739649843022
EURUSD 1.08548 1.08568 1739649844362
EURUSD 1.08596 1.08616 1739649845412
EURUSD 1.08555 1.08575 1739649846275
EURUSD 1.08517 1.08537 1739649847377
EURUSD 1.08593 1.08613 1739649848343
EURUSD 1.08613 1.08633 1739649849485
EURUSD 1.08620 1.08640 1739649850340
EURUSD 1.08564 1.08584 1739649851339
EURUSD 1.08630 1.08650 1739649852434
EURUSD 1.08630 1.08650 1739649853259
EURUSD 1.08572 1.08592 1739649854158
EURUSD 1.08562 1.08582 1739649855356
EURUSD 1.08567 1.08587 1739649856151
EURUSD 1.08579 1.08599 1739649857340
EURUSD 1.08550 1.08570 1739649858481
EURUSD 1.08621 1.08641 1739649859089
EURUSD 1.08559 1.08579 1739649860315
EURUSD 1.08574 1.08594 1739649861426
EURUSD 1.08581 1.08601 1739649862000
EURUSD 1.08607 1.08627 1739649863402
EURUSD 1.08567 1.08587 1739649864296
EURUSD 1.08572 1.08592 1739649865226
EURUSD 1.08573 1.08593 1739649866226
EURUSD 1.08557 1.08577 1739649867406
EURUSD 1.08637 1.08657 1739649868461
EURUSD 1.08578 1.08598 1739649869337
EURUSD 1.08581 1.08601 1739649870043
EURUSD 1.08634 1.08654 1739649871317
EURUSD 1.08652 1.08672 1739649872171
EURUSD 1.08632 1.08652 1739649873120
EURUSD 1.08571 1.08591 1739649874344
EURUSD 1.08642 1.08662 1739649875075
EURUSD 1.08675 1.08695 1739649876012
EURUSD 1.08617 1.08637 1739649877312
EURUSD 1.08597 1.08617 1739649878435
EURUSD 1.08560 1.08580 1739649879453
EURUSD 1.08551 1.08571 1739649880322
EURUSD 1.08572 1.08592 1739649881196
EURUSD 1.08580 1.08600 1739649882253
EURUSD 1.08604 1.08624 1739649883352
EURUSD 1.08641 1.08661 1739649884002
EURUSD 1.08558 1.08578 1739649885453
EURUSD 1.08599 1.08619 1739649886054
EURUSD 1.08575 1.08595 1739649887411
EURUSD 1.08585 1.08605 1739649888490
EURUSD 1.08565 1.08585 1739649889285
EURUSD 1.08610 1.08630 1739649890127
EURUSD 1.08590 1.08610 1739649891068
EURUSD 1.08561 1.08581 1739649892410
EURUSD 1.08606 1.08626 1739649893286
EURUSD 1.08578 1.08598 1739649894304
EURUSD 1.08644 1.08664 1739649895226
EURUSD 1.08624 1.08644 1739649896313
EURUSD 1.08541 1.08561 1739649897218
EURUSD 1.08627 1.08647 1739649898425
EURUSD 1.08582 1.08602 1739649899081
EURUSD 1.08621 1.08641 1739649900380
EURUSD 1.08575 1.08595 1739649901384
EURUSD 1.08614 1.08634 1739649902126
EURUSD 1.08581 1.08601 1739649903398
EURUSD 1.08579 1.08599 1739649904266
EURUSD 1.08604 1.08624 1739649905225
EURUSD 1.08597 1.08617 1739649906039
EURUSD 1.08581 1.08601 1739649907171
EURUSD 1.08612 1.08632 1739649908163
EURUSD 1.08596 1.08616 1739649909077
EURUSD 1.08591 1.08611 1739649910118
EURUSD 1.08615 1.08635 1739649911109
EURUSD 1.08581 1.08601 1739649912032
EURUSD 1.08618 1.08638 1739649913238
EURUSD 1.08657 1.08677 1739649914212
EURUSD 1.08627 1.08647 1739649915199
EURUSD 1.08615 1.08635 1739649916463
EURUSD 1.08534 1.08554 1739649917010
EURUSD 1.08635 1.08655 1739649918438
EURUSD 1.08580 1.08600 1739649919244
EURUSD 1.08630 1.08650 1739649920003
EURUSD 1.08598 1.08618 1739649921199
EURUSD 1.08652 1.08672 1739649922436
EURUSD 1.08572 1.08592 1739649923275
EURUSD 1.08603 1.08623 1739649924382
EURUSD 1.08555 1.08575 1739649925459
EURUSD 1.08585 1.08605 1739649926112
EURUSD 1.08611 1.08631 1739649927248
EURUSD 1.08575 1.08595 1739649928014
EURUSD 1.08639 1.08659 1739649929408
EURUSD 1.08601 1.08621 1739649930207
EURUSD 1.08554 1.08574 1739649931470
EURUSD 1.08648 1.08668 1739649932065
EURUSD 1.08607 1.08627 1739649933464
EURUSD 1.08574 1.08594 1739649934201
EURUSD 1.08588 1.08608 1739649935042
EURUSD 1.08558 1.08578 1739649936329
EURUSD 1.08639 1.08659 1739649937093
EURUSD 1.08611 1.08631 1739649938025
EURUSD 1.08640 1.08660 1739649939232
EURUSD 1.08581 1.08601 1739649940167
EURUSD 1.08666 1.08686 1739649941142
EURUSD 1.08644 1.08664 1739649942385
EURUSD 1.08605 1.08625 1739649943427
EURUSD 1.08566 1.08586 1739649944041
EURUSD 1.08624 1.08644 1739649945026
EURUSD 1.08590 1.08610 1739649946487
EURUSD 1.08651 1.08671 1739649947399
EURUSD 1.08587 1.08607 1739649948490
EURUSD 1.08576 1.08596 1739649949486
EURUSD 1.08619 1.08639 1739649950126
EURUSD 1.08623 1.08643 1739649951078
EURUSD 1.08649 1.08669 1739649952122
EURUSD 1.08650 1.08670 1739649953288
EURUSD 1.08627 1.08647 1739649954485
EURUSD 1.08664 1.08684 1739649955392
EURUSD 1.08639 1.08659 1739649956188
EURUSD 1.08655 1.08675 1739649957382
EURUSD 1.08661 1.08681 1739649958367
EURUSD 1.08656 1.08676 1739649959493
EURUSD 1.08626 1.08646 1739649960159
EURUSD 1.08625 1.08645 1739649961159
EURUSD 1.08588 1.08608 1739649962294
EURUSD 1.08553 1.08573 1739649963203
EURUSD 1.08619 1.08639 1739649964482
EURUSD 1.08610 1.08630 1739649965353
EURUSD 1.08613 1.08633 1739649966425
EURUSD 1.08613 1.08633 1739649967395
EURUSD 1.08647 1.08667 1739649968154
EURUSD 1.08590 1.08610 1739649969061
EURUSD 1.08676 1.08696 1739649970407
EURUSD 1.08619 1.08639 1739649971177
EURUSD 1.08598 1.08618 1739649972272
EURUSD 1.08637 1.08657 1739649973259
EURUSD 1.08593 1.08613 1739649974331
EURUSD 1.08674 1.08694 1739649975421
EURUSD 1.08686 1.08706 1739649976250
EURUSD 1.08673 1.08693 1739649977325
EURUSD 1.08649 1.08669 1739649978456
EURUSD 1.08585 1.08605 1739649979222
EURUSD 1.08619 1.08639 1739649980090
EURUSD 1.08550 1.08570 1739649981138
EURUSD 1.08641 1.08661 1739649982315
EURUSD 1.08593 1.08613 1739649983247
EURUSD 1.08584 1.08604 1739649984238
EURUSD 1.08648 1.08668 1739649985137
EURUSD 1.08663 1.08683 1739649986165
EURUSD 1.08584 1.08604 1739649987044
EURUSD 1.08646 1.08666 1739649988142
EURUSD 1.08615 1.08635 1739649989237
EURUSD 1.08608 1.08628 1739649990291
EURUSD 1.08612 1.08632 1739649991014
EURUSD 1.08642 1.08662 1739649992253
EURUSD 1.08616 1.08636 1739649993108
EURUSD 1.08640 1.08660 1739649994181
EURUSD 1.08606 1.08626 1739649995450
EURUSD 1.08625 1.08645 1739649996305
EURUSD 1.08610 1.08630 1739649997005
EURUSD 1.08645 1.08665 1739649998264
EURUSD 1.08629 1.08649 1739649999368
EURUSD 1.08583 1.08603 1739650000208
EURUSD 1.08638 1.08658 1739650001353
EURUSD 1.08613 1.08633 1739650002243
EURUSD 1.08607 1.08627 1739650003405
EURUSD 1.08653 1.08673 1739650004008
EURUSD 1.08647 1.08667 1739650005354
EURUSD 1.08622 1.08642 1739650006124
EURUSD 1.08673 1.08693 1739650007242
EURUSD 1.08605 1.08625 1739650008283
EURUSD 1.08630 1.08650 1739650009381
EURUSD 1.08614 1.08634 1739650010281
EURUSD 1.08678 1.08698 1739650011138
EURUSD 1.08637 1.08657 1739650012156
EURUSD 1.08653 1.08673 1739650013098
EURUSD 1.08665 1.08685 1739650014161
EURUSD 1.08664 1.08684 1739650015390
EURUSD 1.08647 1.08667 1739650016353
EURUSD 1.08658 1.08678 1739650017247
EURUSD 1.08626 1.08646 1739650018141
EURUSD 1.08559 1.08579 1739650019268
EURUSD 1.08637 1.08657 1739650020305
EURUSD 1.08654 1.08674 1739650021099
EURUSD 1.08644 1.08664 1739650022151
EURUSD 1.08660 1.08680 1739650023007
EURUSD 1.08618 1.08638 1739650024362
EURUSD 1.08637 1.08657 1739650025498
EURUSD 1.08598 1.08618 1739650026027
EURUSD 1.08627 1.08647 1739650027064
EURUSD 1.08667 1.08687 1739650028326
EURUSD 1.08618 1.08638 1739650029446
EURUSD 1.08613 1.08633 1739650030006
EURUSD 1.08629 1.08649 1739650031225
EURUSD 1.08648 1.08668 1739650032174
EURUSD 1.08654 1.08674 1739650033481
EURUSD 1.08590 1.08610 1739650034441
EURUSD 1.08653 1.08673 1739650035205
EURUSD 1.08683 1.08703 1739650036251
EURUSD 1.08665 1.08685 1739650037027
EURUSD 1.08669 1.08689 1739650038077
EURUSD 1.08678 1.08698 1739650039155
EURUSD 1.08662 1.08682 1739650040043
EURUSD 1.08647 1.08667 1739650041391
EURUSD 1.08606 1.08626 1739650042213
EURUSD 1.08615 1.08635 1739650043115
EURUSD 1.08616 1.08636 1739650044397
EURUSD 1.08644 1.08664 1739650045226
EURUSD 1.08707 1.08727 1739650046152
EURUSD 1.08579 1.08599 1739650047156
EURUSD 1.08620 1.08640 1739650048291
EURUSD 1.08622 1.08642 1739650049378
EURUSD 1.08670 1.08690 1739650050050
EURUSD 1.08644 1.08664 1739650051108
EURUSD 1.08642 1.08662 1739650052135
EURUSD 1.08636 1.08656 1739650053088
EURUSD 1.08654 1.08674 1739650054282
EURUSD 1.08653 1.08673 1739650055230
EURUSD 1.08632 1.08652 1739650056352
EURUSD 1.08639 1.08659 1739650057118
EURUSD 1.08640 1.08660 1739650058147
EURUSD 1.08608 1.08628 1739650059232
EURUSD 1.08627 1.08647 1739650060036
EURUSD 1.08591 1.08611 1739650061403
EURUSD 1.08623 1.08643 1739650062405
EURUSD 1.08623 1.08643 1739650063478
EURUSD 1.08621 1.08641 1739650064101
EURUSD 1.08672 1.08692 1739650065331
EURUSD 1.08703 1.08723 1739650066076
EURUSD 1.08625 1.08645 1739650067036
EURUSD 1.08669 1.08689 1739650068030
EURUSD 1.08679 1.08699 1739650069383
EURUSD 1.08634 1.08654 1739650070422
EURUSD 1.08647 1.08667 1739650071063
EURUSD 1.08640 1.08660 1739650072239
EURUSD 1.08615 1.08635 1739650073482
EURUSD 1.08623 1.08643 1739650074139
EURUSD 1.08658 1.08678 1739650075041
EURUSD 1.08690 1.08710 1739650076306
EURUSD 1.08667 1.08687 1739650077165
EURUSD 1.08660 1.08680 1739650078309
EURUSD 1.08673 1.08693 1739650079492
EURUSD 1.08680 1.08700 1739650080345
EURUSD 1.08627 1.08647 1739650081486
EURUSD 1.08706 1.08726 1739650082010
EURUSD 1.08661 1.08681 1739650083137
EURUSD 1.08710 1.08730 1739650084295
EURUSD 1.08675 1.08695 1739650085240
EURUSD 1.08624 1.08644 1739650086265
EURUSD 1.08608 1.08628 1739650087092
EURUSD 1.08612 1.08632 1739650088299
EURUSD 1.08685 1.08705 1739650089496
EURUSD 1.08633 1.08653 1739650090046
EURUSD 1.08670 1.08690 1739650091164
EURUSD 1.08678 1.08698 1739650092343
EURUSD 1.08675 1.08695 1739650093210
EURUSD 1.08621 1.08641 1739650094355
EURUSD 1.08667 1.08687 1739650095205
EURUSD 1.08666 1.08686 1739650096416
EURUSD 1.08658 1.08678 1739650097045
EURUSD 1.08666 1.08686 1739650098161
EURUSD 1.08682 1.08702 1739650099395
EURUSD 1.08704 1.08724 1739650100206
EURUSD 1.08625 1.08645 1739650101000
EURUSD 1.08690 1.08710 1739650102336
EURUSD 1.08644 1.08664 1739650103027
EURUSD 1.08627 1.08647 1739650104096
EURUSD 1.08664 1.08684 1739650105255
EURUSD 1.08660 1.08680 1739650106320
EURUSD 1.08673 1.08693 1739650107136
EURUSD 1.08686 1.08706 1739650108281
EURUSD 1.08688 1.08708 1739650109450
EURUSD 1.08663 1.08683 1739650110357
EURUSD 1.08671 1.08691 1739650111322
EURUSD 1.08685 1.08705 1739650112311
EURUSD 1.08626 1.08646 1739650113159
EURUSD 1.08702 1.08722 1739650114282
EURUSD 1.08675 1.08695 1739650115115
EURUSD 1.08701 1.08721 1739650116430
EURUSD 1.08655 1.08675 1739650117060
EURUSD 1.08690 1.08710 1739650118331
EURUSD 1.08643 1.08663 1739650119366
EURUSD 1.08650 1.08670 1739650120149
EURUSD 1.08673 1.08693 1739650121427
EURUSD 1.08697 1.08717 1739650122247
EURUSD 1.08672 1.08692 1739650123282
EURUSD 1.08625 1.08645 1739650124074
EURUSD 1.08721 1.08741 1739650125260
EURUSD 1.08719 1.08739 1739650126382
EURUSD 1.08635 1.08655 1739650127141
EURUSD 1.08684 1.08704 1739650128395
EURUSD 1.08647 1.08667 1739650129478
EURUSD 1.08621 1.08641 1739650130403
EURUSD 1.08675 1.08695 1739650131144
EURUSD 1.08666 1.08686 1739650132371
EURUSD 1.08716 1.08736 1739650133337
EURUSD 1.08700 1.08720 1739650134250
EURUSD 1.08654 1.08674 1739650135247
EURUSD 1.08654 1.08674 1739650136176
EURUSD 1.08724 1.08744 1739650137193
EURUSD 1.08735 1.08755 1739650138233
EURUSD 1.08655 1.08675 1739650139357
EURUSD 1.08661 1.08681 1739650140122
EURUSD 1.08671 1.08691 1739650141397
EURUSD 1.08729 1.08749 1739650142210
EURUSD 1.08695 1.08715 1739650143361
EURUSD 1.08693 1.08713 1739650144467
EURUSD 1.08655 1.08675 1739650145339
EURUSD 1.08719 1.08739 1739650146405
EURUSD 1.08606 1.08626 1739650147253
EURUSD 1.08717 1.08737 1739650148493
EURUSD 1.08691 1.08711 1739650149302
EURUSD 1.08725 1.08745 1739650150169
EURUSD 1.08639 1.08659 1739650151225
EURUSD 1.08652 1.08672 1739650152051
EURUSD 1.08679 1.08699 1739650153369
EURUSD 1.08648 1.08668 1739650154073
EURUSD 1.08709 1.08729 1739650155079
EURUSD 1.08608 1.08628 1739650156038
EURUSD 1.08701 1.08721 1739650157173
EURUSD 1.08671 1.08691 1739650158319
EURUSD 1.08646 1.08666 1739650159436
EURUSD 1.08723 1.08743 1739650160168
EURUSD 1.08640 1.08660 1739650161194
EURUSD 1.08668 1.08688 1739650162488
EURUSD 1.08732 1.08752 1739650163388
EURUSD 1.08694 1.08714 1739650164249
EURUSD 1.08683 1.08703 1739650165035
EURUSD 1.08643 1.08663 1739650166120
EURUSD 1.08640 1.08660 1739650167116
EURUSD 1.08760 1.08780 1739650168382
EURUSD 1.08735 1.08755 1739650169389
EURUSD 1.08686 1.08706 1739650170324
EURUSD 1.08677 1.08697 1739650171085
EURUSD 1.08689 1.08709 1739650172355
EURUSD 1.08698 1.08718 1739650173166
EURUSD 1.08718 1.08738 1739650174407
EURUSD 1.08702 1.08722 1739650175220
EURUSD 1.08693 1.08713 1739650176074
EURUSD 1.08724 1.08744 1739650177349
EURUSD 1.08701 1.08721 1739650178405
EURUSD 1.08710 1.08730 1739650179312
EURUSD 1.08660 1.08680 1739650180445
EURUSD 1.08725 1.08745 1739650181254
EURUSD 1.08675 1.08695 1739650182467
EURUSD 1.08684 1.08704 1739650183326
EURUSD 1.08652 1.08672 1739650184130
EURUSD 1.08707 1.08727 1739650185460
EURUSD 1.08672 1.08692 1739650186411
EURUSD 1.08701 1.08721 1739650187279
EURUSD 1.08761 1.08781 1739650188080
EURUSD 1.08729 1.08749 1739650189300
EURUSD 1.08677 1.08697 1739650190153
EURUSD 1.08673 1.08693 1739650191128
EURUSD 1.08709 1.08729 1739650192233
EURUSD 1.08681 1.08701 1739650193196
EURUSD 1.08676 1.08696 1739650194436
EURUSD 1.08701 1.08721 1739650195292
EURUSD 1.08615 1.08635 1739650196183
EURUSD 1.08657 1.08677 1739650197151
EURUSD 1.08743 1.08763 1739650198011
EURUSD 1.08694 1.08714 1739650199140
EURUSD 1.08508 1.08528 1739650800004
EURUSD 1.08531 1.08551 1739650801381
EURUSD 1.08589 1.08609 1739650802498
EURUSD 1.08562 1.08582 1739650803254
EURUSD 1.08569 1.08589 1739650804426
EURUSD 1.08535 1.08555 1739650805409
EURUSD 1.08527 1.08547 1739650806117
EURUSD 1.08531 1.08551 1739650807325
EURUSD 1.08515 1.08535 1739650808097
EURUSD 1.08517 1.08537 1739650809369
EURUSD 1.08517 1.08537 1739650810392
EURUSD 1.08499 1.08519 1739650811321
EURUSD 1.08583 1.08603 1739650812049
EURUSD 1.08522 1.08542 1739650813158
EURUSD 1.08510 1.08530 1739650814403
EURUSD 1.08561 1.08581 1739650815374
EURUSD 1.08567 1.08587 1739650816067
EURUSD 1.08559 1.08579 1739650817382
EURUSD 1.08553 1.08573 1739650818212
EURUSD 1.08560 1.08580 1739650819276
EURUSD 1.08581 1.08601 1739650820448
EURUSD 1.08538 1.08558 1739650821467
EURUSD 1.08556 1.08576 1739650822139
EURUSD 1.08524 1.08544 1739650823422
EURUSD 1.08490 1.08510 1739650824483
EURUSD 1.08550 1.08570 1739650825382
EURUSD 1.08536 1.08556 1739650826445
EURUSD 1.08556 1.08576 1739650827493
EURUSD 1.08593 1.08613 1739650828038
EURUSD 1.08603 1.08623 1739650829440
EURUSD 1.08529 1.08549 1739650830346
EURUSD 1.08459 1.08479 1739650831495
EURUSD 1.08552 1.08572 1739650832433
EURUSD 1.08515 1.08535 1739650833404
EURUSD 1.08579 1.08599 1739650834202
EURUSD 1.08544 1.08564 1739650835232
